,신고번호,우범여부,핵심적발
2631,77142937,0,0
2632,35296552,0,0
2633,45973951,0,0
2634,99033015,0,0
2635,33696112,0,0
2636,67630961,0,0
2637,53974776,0,0
2638,40643822,0,0
2639,30115507,0,0
2640,17020623,0,0
2641,58533608,1,2
2642,66603050,0,0
2643,89159722,0,0
2644,19522416,0,0
2645,42071170,0,0
2646,67577787,0,0
2647,57178063,0,0
2648,42883427,0,0
2649,65865084,0,0
2650,64330480,0,0
2651,59871648,0,0
2652,74253024,0,0
2653,91393871,1,2
2654,90016419,0,0
2655,41671443,0,0
2656,29504552,0,0
2657,18244850,0,0
2658,64636151,0,0
2659,85270964,0,0
2660,23623760,0,0
2661,18099633,0,0
2662,13091859,0,0
2663,24086671,0,0
2664,22179714,0,0
2665,20347919,0,0
2666,52392162,0,0
2667,20415863,0,0
2668,69866146,0,0
2669,73710075,0,0
2670,37655350,1,1
2671,84481638,0,0
2672,37256179,0,0
2673,86630983,0,0
2674,60810388,0,0
2675,22965962,0,0
2676,67232574,0,0
2677,71759021,0,0
2678,48765703,0,0
2679,44259974,0,0
2680,18975478,0,0
2681,24811105,1,1
2682,66994603,0,0
2683,92066353,0,0
2684,54354024,1,2
2685,46005598,0,0
2686,14238347,0,0
2687,20418296,0,0
2688,45958497,0,0
2689,58300439,0,0
2690,59860004,0,0
2691,36539790,1,2
2692,14966503,0,0
2693,40827593,0,0
2694,59110603,0,0
2695,97583722,0,0
2696,41800412,0,0
2697,17818460,0,0
2698,48289141,0,0
2699,72410284,0,0
2700,82704930,0,0
2701,19274133,0,0
2702,79808655,0,0
2703,28125304,0,0
2704,47520158,0,0
2705,77579334,0,0
2706,75995235,0,0
2707,58262920,0,0
2708,94065048,0,0
2709,81289473,0,0
2710,55089516,0,0
2711,66519478,0,0
2712,96402382,0,0
2713,99244770,0,0
2714,35440900,0,0
2715,18412701,0,0
2716,96775001,0,0
2717,10547262,0,0
2718,77799211,0,0
2719,39711033,0,0
2720,30217978,0,0
2721,69161868,0,0
2722,33595215,0,0
2723,86034590,0,0
2724,13555036,0,0
2725,87837728,0,0
2726,50813017,0,0
2727,91202608,0,0
2728,90949835,0,0
2729,78984958,0,0
2730,44665638,0,0
2731,85997407,0,0
2732,54178599,0,0
2733,21616358,0,0
2734,74115612,0,0
2735,47642035,0,0
2736,15179452,0,0
2737,83655904,0,0
2738,55732457,0,0
2739,92555057,0,0
2740,92579352,0,0
2741,49185734,0,0
2742,28735866,0,0
2743,98169828,0,0
2744,92008816,1,2
2745,61173450,0,0
2746,19814440,0,0
2747,99270544,0,0
2748,66966489,0,0
2749,82104061,0,0
2750,53490188,0,0
2751,12555682,0,0
2752,37466258,0,0
2753,31664594,1,1
2754,45844756,0,0
2755,53925259,0,0
2756,79639857,0,0
2757,57125407,0,0
2758,37283873,0,0
2759,24310363,0,0
2760,40400188,0,0
2761,93902642,0,0
2762,87525916,0,0
2763,95119931,0,0
2764,29903343,0,0
2765,81937714,0,0
2766,46578181,1,2
2767,72759627,0,0
2768,57130978,0,0
2769,28087230,0,0
2770,85036555,0,0
2771,56187760,1,1
2772,62030436,0,0
2773,13432432,0,0
2774,88681435,0,0
2775,21859547,0,0
2776,65955142,0,0
2777,99662586,0,0
2778,10153924,0,0
2779,85946056,0,0
2780,50840068,0,0
2781,37057337,0,0
2782,96487734,0,0
2783,37698153,0,0
2784,22649435,0,0
2785,41921281,0,0
2786,26271830,0,0
2787,81456589,0,0
2788,49808494,0,0
2789,69048649,0,0
2790,36068133,0,0
2791,18599615,0,0
2792,29380990,0,0
2793,84832437,1,2
2794,50148366,0,0
2795,97313765,0,0
2796,75380823,0,0
2797,14823905,0,0
2798,27240139,0,0
2799,62379814,1,2
2800,71575412,0,0
2801,41171022,0,0
2802,90788369,0,0
2803,60136616,0,0
2804,60640082,0,0
2805,53446411,0,0
2806,61657018,0,0
2807,82011553,0,0
2808,65191666,0,0
2809,45357537,0,0
2810,68670947,0,0
2811,99807128,0,0
2812,64849584,0,0
2813,15749532,1,2
2814,25842362,0,0
2815,62733916,0,0
2816,74536960,0,0
2817,22857652,1,2
2818,29603706,0,0
2819,68240388,0,0
2820,78061261,0,0
2821,51763671,0,0
2822,82656429,0,0
2823,15590008,0,0
2824,68601570,0,0
2825,26728929,0,0
2826,51073009,0,0
2827,19787814,0,0
2828,26235294,0,0
2829,41953251,0,0
2830,85717799,0,0
2831,47653352,0,0
2832,40814102,0,0
2833,60457513,0,0
2834,11173141,0,0
2835,38089173,1,1
2836,23689921,0,0
2837,39439649,0,0
2838,26548327,0,0
2839,25837684,0,0
2840,67363968,1,2
2841,62216897,0,0
2842,46485045,0,0
2843,10824636,0,0
2844,75183316,0,0
2845,56465483,0,0
2846,10353290,0,0
2847,22729781,1,2
2848,25013151,0,0
2849,52506423,0,0
2850,50234725,0,0
2851,73054302,0,0
2852,51344492,0,0
2853,33613633,0,0
2854,58974749,0,0
2855,41108810,0,0
2856,17292021,0,0
2857,83903379,0,0
2858,16739329,1,2
2859,68573196,0,0
2860,11648330,0,0
2861,84231372,0,0
2862,78032179,1,1
2863,93257734,0,0
2864,72974593,0,0
2865,73960752,0,0
2866,20524279,0,0
2867,29737043,0,0
2868,90046584,0,0
2869,41759522,0,0
2870,77852282,0,0
2871,35470143,0,0
2872,26284877,0,0
2873,69734226,0,0
2874,88602644,0,0
2875,74207549,1,1
2876,50309358,0,0
2877,57014297,0,0
2878,52465547,0,0
2879,27080829,0,0
2880,99207797,0,0
2881,11919777,0,0
2882,27586563,0,0
2883,75278259,0,0
2884,71273545,0,0
2885,83323929,1,1
2886,61716121,0,0
2887,39156659,0,0
2888,10959931,0,0
2889,27037659,1,2
2890,67493681,0,0
2891,61961683,0,0
2892,35541487,0,0
2893,10626168,0,0
2894,24908047,0,0
2895,76085174,0,0
2896,90368251,0,0
2897,91024137,1,2
2898,20492644,0,0
2899,74152256,0,0
2900,28110713,0,0
2901,17221164,0,0
2902,19334550,0,0
2903,70647817,0,0
2904,83613628,0,0
2905,64724003,0,0
2906,25547536,0,0
2907,24786505,1,2
2908,59506506,0,0
2909,30361654,0,0
2910,83751746,0,0
2911,18807603,0,0
2912,90642850,0,0
2913,33131368,0,0
2914,16446158,0,0
2915,46425118,0,0
2916,10818090,0,0
2917,43870985,0,0
2918,18594250,0,0
2919,98927793,0,0
2920,88784047,0,0
2921,42795919,0,0
2922,14633109,0,0
2923,88505620,0,0
2924,38698133,0,0
2925,31902576,0,0
2926,77317859,0,0
2927,88834220,0,0
2928,17842834,0,0
2929,75448802,0,0
2930,38115993,0,0
2931,72648171,0,0
2932,97163426,0,0
2933,60783738,0,0
2934,62883952,1,2
2935,82434633,0,0
2936,16279100,0,0
2937,35007352,0,0
2938,60584876,1,2
2939,51877777,0,0
2940,56662060,0,0
2941,36337311,0,0
2942,50086233,0,0
2943,83940604,0,0
2944,17868528,0,0
2945,60353552,1,2
2946,53690827,1,2
2947,94408648,1,2
2948,34106856,0,0
2949,57464537,0,0
2950,41714930,0,0
2951,83317954,0,0
2952,34107315,0,0
2953,46506211,0,0
2954,29833998,0,0
2955,37499129,0,0
2956,38327023,0,0
2957,73091466,0,0
2958,49977846,0,0
2959,87736397,0,0
2960,79698576,0,0
2961,92338752,0,0
2962,64531324,0,0
2963,57338550,0,0
2964,34607679,0,0
2965,26118040,0,0
2966,68510998,0,0
2967,89076066,1,1
2968,84367509,0,0
2969,56491597,0,0
2970,62008682,0,0
2971,35828743,0,0
2972,82759639,0,0
2973,85359314,0,0
2974,44210679,0,0
2975,78714980,0,0
2976,82309077,0,0
2977,48708100,0,0
2978,37309544,0,0
2979,82840603,0,0
2980,87492559,0,0
2981,17915813,0,0
2982,15490367,0,0
2983,76019927,0,0
2984,82595874,0,0
2985,28780870,0,0
2986,82692497,0,0
2987,27682983,0,0
2988,20226430,0,0
2989,65124372,0,0
2990,70880599,1,2
2991,25425004,0,0
2992,44373646,0,0
2993,41268557,0,0
2994,40692553,0,0
2995,11790418,1,2
2996,73853005,0,0
2997,89989403,0,0
2998,92390618,0,0
2999,16510178,0,0
3000,70197783,0,0
3001,82319334,1,2
3002,91284388,0,0
3003,17654669,0,0
3004,95077008,0,0
3005,31089625,0,0
3006,32420475,0,0
3007,23183062,0,0
3008,34986519,0,0
3009,66717731,0,0
3010,54183996,0,0
3011,87486182,1,2
3012,95525227,1,2
3013,64271392,0,0
3014,94289879,0,0
3015,15552805,0,0
3016,31485505,0,0
3017,93172234,0,0
3018,22042773,0,0
3019,46298284,0,0
3020,64409556,0,0
3021,41441283,0,0
3022,85782454,0,0
3023,45149280,0,0
3024,38492950,0,0
3025,57248171,0,0
3026,50621066,0,0
3027,71494334,1,2
3028,45038035,0,0
3029,12996752,0,0
3030,88959852,0,0
3031,47109640,0,0
3032,17798237,0,0
3033,62387390,0,0
3034,14319711,0,0
3035,32824821,1,2
3036,43897061,0,0
3037,27025193,0,0
3038,81280589,1,2
3039,28401141,0,0
3040,12571060,0,0
3041,42749040,0,0
3042,65774259,0,0
3043,27465493,0,0
3044,27827868,0,0
3045,99796686,0,0
3046,97410340,0,0
3047,51209279,0,0
3048,77187054,0,0
3049,50927542,0,0
3050,39270342,0,0
3051,65056137,0,0
3052,31734472,1,2
3053,90335364,0,0
3054,59733841,0,0
3055,62908652,0,0
3056,93063767,0,0
3057,83386421,0,0
3058,57293922,0,0
3059,69883971,0,0
3060,31519353,0,0
3061,24374997,0,0
3062,81232619,0,0
3063,72923310,0,0
3064,45894685,0,0
3065,42915856,0,0
3066,47747279,0,0
3067,63130738,0,0
3068,33347294,0,0
3069,92171105,1,2
3070,55915928,0,0
3071,66907985,0,0
3072,74607914,0,0
3073,88601195,0,0
3074,72726387,1,2
3075,97543372,0,0
3076,60053557,0,0
3077,99260556,0,0
3078,37151406,0,0
3079,44900146,1,2
3080,34655433,1,2
3081,17849473,0,0
3082,17113731,0,0
3083,61707354,0,0
3084,43683008,0,0
3085,81120836,0,0
3086,47402561,0,0
3087,48529540,0,0
3088,64861449,1,2
3089,52931652,0,0
3090,67818216,0,0
3091,26698847,0,0
3092,64060340,0,0
3093,77663496,0,0
3094,14654860,0,0
3095,81956132,1,1
3096,78186089,1,2
3097,12847287,0,0
3098,63675512,0,0
3099,15894805,0,0
3100,10356087,1,2
3101,36217521,1,2
3102,96383975,0,0
3103,36902572,0,0
3104,60806154,0,0
3105,35422424,1,2
3106,12471939,0,0
3107,84969944,0,0
3108,21324366,0,0
3109,17561905,1,2
3110,32772904,0,0
3111,30886398,0,0
3112,22537895,0,0
3113,33699637,0,0
3114,76335540,0,0
3115,26224039,0,0
3116,67759342,0,0
3117,33180043,0,0
3118,58502091,0,0
3119,16620971,0,0
3120,91368258,0,0
3121,33353901,0,0
3122,97902818,0,0
3123,49795327,0,0
3124,78270504,0,0
3125,37756136,0,0
3126,26503905,0,0
3127,77795465,0,0
3128,54730814,0,0
3129,31706577,0,0
3130,12141888,0,0
3131,79805110,0,0
3132,81085000,0,0
3133,62662348,0,0
3134,20971858,0,0
3135,69190976,0,0
3136,23325847,0,0
3137,48160783,0,0
3138,44265693,0,0
3139,37600194,0,0
3140,60680814,0,0
3141,83129031,0,0
3142,57959407,0,0
3143,29431544,0,0
3144,38941657,0,0
3145,32439569,0,0
3146,17358681,0,0
3147,73283925,0,0
3148,32530012,0,0
3149,71409630,0,0
3150,18484306,0,0
3151,40348545,0,0
3152,21758955,0,0
3153,84148975,1,2
3154,64861811,0,0
3155,77661873,0,0
3156,77426561,0,0
3157,99241984,0,0
3158,89344371,0,0
3159,56451729,0,0
3160,95551282,0,0
3161,20873540,0,0
3162,34625431,0,0
3163,24032952,0,0
3164,67438453,0,0
3165,90291823,0,0
3166,69834341,0,0
3167,44042392,0,0
3168,95448032,0,0
3169,71259720,0,0
3170,74985314,0,0
3171,52046467,1,2
3172,90013984,1,2
3173,62457806,0,0
3174,12227367,0,0
3175,84111542,0,0
3176,83218613,0,0
3177,33781549,0,0
3178,86141910,0,0
3179,41518241,0,0
3180,94729735,0,0
3181,37033834,0,0
3182,42189893,0,0
3183,66670154,0,0
3184,86385701,0,0
3185,73934734,1,1
3186,54298983,0,0
3187,46778324,0,0
3188,35241089,1,2
3189,36953064,0,0
3190,18652425,0,0
3191,64658314,0,0
3192,18082022,0,0
3193,18006721,0,0
3194,45491440,1,2
3195,56279449,0,0
3196,70797339,1,2
3197,36282304,0,0
3198,50453829,0,0
3199,21843161,0,0
3200,88064514,0,0
3201,56393564,0,0
3202,38222938,0,0
3203,53913615,0,0
3204,33193228,0,0
3205,17912550,0,0
3206,26355408,0,0
3207,92595224,0,0
3208,13102622,0,0
3209,59673450,0,0
3210,34036894,0,0
3211,65164397,0,0
3212,49881485,0,0
3213,30097248,0,0
3214,39673476,0,0
3215,92540893,0,0
3216,68650833,0,0
3217,28664013,0,0
3218,40571870,0,0
3219,43151698,0,0
3220,93881579,0,0
3221,47914984,0,0
3222,67275290,0,0
3223,70562186,0,0
3224,40685781,1,2
3225,80951382,0,0
3226,78563202,0,0
3227,34166533,0,0
3228,10781797,1,2
3229,36587141,0,0
3230,39255711,1,1
3231,78518434,0,0
3232,36641650,0,0
3233,19635438,0,0
3234,65847039,0,0
3235,57052541,0,0
3236,90900848,0,0
3237,91886826,0,0
3238,80687914,0,0
3239,36491318,0,0
3240,80473427,0,0
3241,27743057,0,0
3242,68409311,0,0
3243,60034278,0,0
3244,21053171,0,0
3245,57028548,1,2
3246,41042558,0,0
3247,84331464,0,0
3248,97252238,0,0
3249,92291015,0,0
3250,58125316,0,0
3251,12533778,0,0
3252,54588450,0,0
3253,64236335,0,0
3254,70144592,0,0
3255,26428004,0,0
3256,30002812,0,0
3257,90469045,0,0
3258,55569881,0,0
3259,76970722,0,0
3260,83380016,0,0
3261,45042528,0,0
3262,54216843,0,0
3263,20793951,0,0
3264,11451002,0,0
3265,93826821,0,0
3266,61838610,1,2
3267,13498433,0,0
3268,64902640,0,0
3269,43145414,0,0
3270,85904788,0,0
3271,71588510,1,2
3272,60732232,0,0
3273,71013548,0,0
3274,74967473,0,0
3275,98281508,0,0
3276,95511496,0,0
3277,32517140,0,0
3278,38718811,0,0
3279,41108419,0,0
3280,37121365,0,0
3281,15509335,0,0
3282,33343547,0,0
3283,80497695,0,0
3284,93118198,0,0
3285,38566653,1,1
3286,35733122,0,0
3287,93151167,0,0
3288,78536465,0,0
3289,32069512,0,0
3290,55061613,0,0
3291,78534669,0,0
3292,70733061,1,2
3293,11514584,0,0
3294,21227629,0,0
3295,52482479,1,2
3296,79972918,0,0
3297,45715732,0,0
3298,94525652,0,0
3299,82841483,0,0
3300,77276088,0,0
3301,85945977,0,0
3302,63109571,0,0
3303,31419225,0,0
3304,41954331,0,0
3305,72005611,1,2
3306,95659217,0,0
3307,72165222,1,2
3308,15536910,0,0
3309,99857453,0,0
3310,80338733,0,0
3311,88686220,0,0
3312,42257666,0,0
3313,16752782,0,0
3314,79024117,0,0
3315,13308611,0,0
3316,57894065,1,2
3317,15594327,0,0
3318,18476694,0,0
3319,36290034,0,0
3320,65806829,0,0
3321,39449588,0,0
3322,17294723,1,2
3323,79978847,0,0
3324,39974781,0,0
3325,34390785,0,0
3326,99257676,0,0
3327,70374915,1,2
3328,56345411,0,0
3329,56633584,0,0
3330,24788694,0,0
3331,23956050,0,0
3332,97975666,1,1
3333,43563581,0,0
3334,22960043,0,0
3335,49508140,0,0
3336,87280290,0,0
3337,94347973,0,0
3338,36709274,0,0
3339,97497443,0,0
3340,61625105,0,0
3341,70392738,0,0
3342,83757561,0,0
3343,39005413,0,0
3344,72381218,0,0
3345,40373501,0,0
3346,81283205,0,0
3347,28172860,0,0
3348,31974745,0,0
3349,33446268,0,0
3350,84638337,0,0
3351,33347473,0,0
3352,65224825,0,0
3353,56102294,0,0
3354,65602064,0,0
3355,86354243,0,0
3356,62980602,0,0
3357,81563980,0,0
3358,85511036,0,0
3359,38656401,0,0
3360,36955685,0,0
3361,46532193,0,0
3362,49097037,0,0
3363,56322611,0,0
3364,56774443,0,0
3365,29052737,0,0
3366,60081249,0,0
3367,45181982,0,0
3368,27336282,0,0
3369,39265249,0,0
3370,70558169,0,0
3371,72302380,0,0
3372,87873467,0,0
3373,96342227,0,0
3374,76328905,0,0
3375,66073107,0,0
3376,72912255,0,0
3377,53980255,0,0
3378,71601852,0,0
3379,93756983,0,0
3380,48166785,0,0
3381,12221732,0,0
3382,61517166,0,0
3383,66241954,0,0
3384,92920629,0,0
3385,73562052,0,0
3386,30469181,0,0
3387,74426792,0,0
3388,32379012,0,0
3389,61049890,0,0
3390,35030071,1,1
3391,65125848,0,0
3392,46733216,0,0
3393,50881105,0,0
3394,89700947,0,0
3395,13915316,0,0
3396,61734883,0,0
3397,93539885,1,1
3398,52822701,0,0
3399,34502204,1,2
3400,56584111,0,0
3401,37625500,0,0
3402,95633651,0,0
3403,68052741,0,0
3404,43700078,0,0
3405,20530425,0,0
3406,74086094,0,0
3407,10042768,0,0
3408,90642967,0,0
3409,10193344,0,0
3410,42089088,0,0
3411,58380622,0,0
3412,35540643,1,2
3413,55374740,0,0
3414,13468224,0,0
3415,60744724,0,0
3416,12635794,0,0
3417,80926328,0,0
3418,49126226,0,0
3419,58600905,0,0
3420,88186243,0,0
3421,16378422,1,2
3422,91614149,0,0
3423,34027010,1,2
3424,92981161,0,0
3425,53693486,0,0
3426,31942911,0,0
3427,39848615,0,0
3428,66371733,0,0
3429,93414372,1,2
3430,27892630,0,0
3431,87057344,0,0
3432,13050456,1,2
3433,33192671,1,2
3434,52972654,0,0
3435,82481026,0,0
3436,27967823,0,0
3437,14042593,0,0
3438,89174961,0,0
3439,69829068,0,0
3440,59486476,0,0
3441,71464250,0,0
3442,57737540,0,0
3443,70163669,0,0
3444,61871077,0,0
3445,56362264,1,2
3446,58339219,0,0
3447,79529897,0,0
3448,69969493,0,0
3449,45273379,0,0
3450,89355218,0,0
3451,54389604,0,0
3452,11065630,0,0
3453,64211268,0,0
3454,67730157,0,0
3455,37951764,0,0
3456,50105466,0,0
3457,31093749,1,2
3458,51201785,1,2
3459,77935053,0,0
3460,93962304,0,0
3461,69832655,1,2
3462,37370735,0,0
3463,20847363,0,0
3464,93262876,0,0
3465,18166230,1,2
3466,37329298,0,0
3467,38438687,0,0
3468,72405988,0,0
3469,25337530,0,0
3470,22724494,0,0
3471,89390168,0,0
3472,86177135,0,0
3473,68583628,0,0
3474,25278046,0,0
3475,32813607,0,0
3476,60321904,0,0
3477,52555900,0,0
3478,78319116,0,0
3479,37844808,1,2
3480,99659266,0,0
3481,84033319,0,0
3482,53509564,0,0
3483,51522285,1,1
3484,87682560,0,0
3485,50981534,0,0
3486,53021187,0,0
3487,58559386,0,0
3488,14987279,0,0
3489,32938270,0,0
3490,76584194,0,0
3491,53707839,0,0
3492,16977838,0,0
3493,37126107,0,0
3494,34774571,0,0
3495,78037349,1,2
3496,33684459,0,0
3497,47607237,0,0
3498,54373990,0,0
3499,44898959,0,0
3500,78493354,0,0
3501,63690931,0,0
3502,70764223,0,0
3503,29246641,0,0
3504,11300642,1,2
3505,63174479,0,0
3506,61811482,0,0
3507,46280885,0,0
3508,17927490,1,2
3509,31845605,0,0
3510,42112586,0,0
3511,90916332,0,0
3512,80907116,0,0
3513,67499837,0,0
3514,66657157,0,0
3515,30394263,0,0
3516,58702594,0,0
3517,63938785,0,0
3518,51492613,0,0
3519,93979419,0,0
3520,80086108,0,0
3521,46713301,1,2
3522,62622886,0,0
3523,43760845,0,0
3524,99433091,1,2
3525,30455311,0,0
3526,67332289,0,0
3527,61238888,0,0
3528,11316173,0,0
3529,28219080,0,0
3530,58453422,0,0
3531,15226029,0,0
3532,22433619,0,0
3533,85887204,0,0
3534,11557949,1,1
3535,48285535,0,0
3536,28886269,0,0
3537,69297133,0,0
3538,83118765,0,0
3539,18658113,0,0
3540,60863531,0,0
3541,21085098,0,0
3542,16561003,0,0
3543,46415867,0,0
3544,52782580,1,2
3545,91245825,0,0
3546,47554747,1,1
3547,15650348,0,0
3548,35094770,0,0
3549,64360461,0,0
3550,90669542,0,0
3551,25526683,0,0
3552,81605336,0,0
3553,67186075,0,0
3554,68544714,0,0
3555,79925336,0,0
3556,83491669,1,2
3557,56168061,0,0
3558,33797472,0,0
3559,19772615,0,0
3560,41059433,1,1
3561,29945852,0,0
3562,20282706,0,0
3563,88460576,0,0
3564,45624624,1,2
3565,87409242,0,0
3566,10452310,0,0
3567,65441102,0,0
3568,97645522,0,0
3569,74208573,0,0
3570,63523971,0,0
3571,86453620,0,0
3572,81043330,0,0
3573,69378129,0,0
3574,82987767,0,0
3575,27542351,0,0
3576,44418191,0,0
3577,17197864,0,0
3578,50172106,0,0
3579,77207547,0,0
3580,74994850,0,0
3581,71525036,0,0
3582,71930844,0,0
3583,59711965,0,0
3584,34371016,0,0
3585,31009766,0,0
3586,18851619,0,0
3587,38939732,0,0
3588,69711009,0,0
3589,24776274,0,0
3590,58098303,0,0
3591,19550840,0,0
3592,32960507,1,2
3593,59703942,0,0
3594,64814624,0,0
3595,61990412,0,0
3596,92960310,0,0
3597,29535917,0,0
3598,74853490,0,0
3599,37462307,0,0
3600,12323387,0,0
3601,97822114,0,0
3602,92821959,0,0
3603,84946010,0,0
3604,12340272,0,0
3605,57435163,0,0
3606,70136748,0,0
3607,24264239,0,0
3608,46602259,0,0
3609,21724176,0,0
3610,10849069,0,0
3611,52020960,0,0
3612,20539587,1,2
3613,22942943,1,1
3614,40663577,0,0
3615,27610446,0,0
3616,23191878,1,2
3617,63678893,0,0
3618,11081386,0,0
3619,73874975,0,0
3620,45883097,0,0
3621,83055586,0,0
3622,17450756,0,0
3623,89928329,0,0
3624,70637971,0,0
3625,98210011,0,0
3626,86389341,0,0
3627,55240703,0,0
3628,22109913,0,0
3629,64344010,0,0
3630,10553491,0,0
3631,36735542,0,0
3632,31585318,0,0
3633,53642478,0,0
3634,31217223,0,0
3635,16040873,0,0
3636,27407547,0,0
3637,70180045,0,0
3638,94716990,0,0
3639,32336968,0,0
3640,61847953,0,0
3641,27057683,1,2
3642,77036952,0,0
3643,81391181,0,0
3644,26677362,0,0
3645,20560320,0,0
3646,18425487,0,0
3647,49819437,0,0
3648,74489586,0,0
3649,78943635,0,0
3650,44197252,0,0
3651,91294438,0,0
3652,26067648,0,0
3653,10766087,0,0
3654,88313921,0,0
3655,73222148,0,0
3656,27387220,0,0
3657,93726754,1,2
3658,86848637,0,0
3659,84246815,0,0
3660,45188651,0,0
3661,60681881,0,0
3662,59970718,0,0
3663,35080242,0,0
3664,33217987,0,0
3665,78445836,0,0
3666,20670006,0,0
3667,14584080,0,0
3668,43601894,0,0
3669,76632121,0,0
3670,52540817,0,0
3671,78382080,0,0
3672,71192589,0,0
3673,62974510,0,0
3674,47284963,0,0
3675,64872135,1,2
3676,15954946,0,0
3677,79541427,0,0
3678,98610141,0,0
3679,21325025,0,0
3680,98293205,0,0
3681,93565585,0,0
3682,88081675,1,2
3683,20238509,0,0
3684,50891138,0,0
3685,59412671,0,0
3686,99672986,0,0
3687,31308351,1,2
3688,71157248,1,2
3689,66056020,1,2
3690,91590821,0,0
3691,50165805,0,0
3692,62093956,0,0
3693,37552420,0,0
3694,39399803,0,0
3695,85671657,1,2
3696,21024681,0,0
3697,64121707,0,0
3698,54387507,1,1
3699,38966033,0,0
3700,62266208,0,0
3701,73099295,0,0
3702,80033604,0,0
3703,25743612,0,0
3704,35655756,0,0
3705,91915289,0,0
3706,91628383,0,0
3707,92469426,0,0
3708,14216367,0,0
3709,58084973,0,0
3710,13323187,1,2
3711,92279024,0,0
3712,84223851,0,0
3713,41623649,0,0
3714,45994919,0,0
3715,61122227,0,0
3716,98222941,0,0
3717,28501759,0,0
3718,11477058,0,0
3719,80515779,0,0
3720,52706795,0,0
3721,99009442,0,0
3722,24005554,0,0
3723,23037331,0,0
3724,92818344,1,2
3725,75948502,0,0
3726,28174939,0,0
3727,68513591,1,1
3728,53702285,0,0
3729,88206351,0,0
3730,15208526,0,0
3731,14226799,0,0
3732,14957586,0,0
3733,18462090,1,2
3734,38187690,0,0
3735,76509332,0,0
3736,20226967,1,2
3737,21723108,0,0
3738,97319387,0,0
3739,13536219,0,0
3740,72673452,0,0
3741,39558986,0,0
3742,43755375,0,0
3743,77269261,0,0
3744,30000002,0,0
3745,11889274,0,0
3746,14223667,0,0
3747,16814792,0,0
3748,15231821,0,0
3749,57652075,0,0
3750,29879195,0,0
3751,66157969,0,0
3752,74517854,0,0
3753,61397303,0,0
3754,32881786,0,0
3755,88026679,0,0
3756,18059117,0,0
3757,80973114,0,0
3758,40440609,0,0
3759,12044225,0,0
3760,11053010,0,0
3761,32271959,0,0
3762,24616921,1,1
3763,10213121,0,0
3764,19028224,0,0
3765,12830655,0,0
3766,38045370,0,0
3767,37719384,0,0
3768,26649055,0,0
3769,41562704,0,0
3770,39345622,0,0
3771,87839122,0,0
3772,74921617,0,0
3773,38167098,0,0
3774,14793153,0,0
3775,22431209,0,0
3776,92381707,0,0
3777,53722764,0,0
3778,24911490,0,0
3779,80369572,0,0
3780,76685935,0,0
3781,69673792,0,0
3782,64742726,0,0
3783,11103088,0,0
3784,12257864,0,0
3785,81375055,0,0
3786,21409375,0,0
3787,93692739,0,0
3788,57594349,0,0
3789,64507295,0,0
3790,17813591,0,0
3791,88144979,0,0
3792,41695291,0,0
3793,90902793,0,0
3794,30332491,0,0
3795,11283309,0,0
3796,69648699,0,0
3797,20440670,0,0
3798,82887550,1,2
3799,66360815,0,0
3800,66591878,0,0
3801,56464445,0,0
3802,98993845,0,0
3803,87226054,0,0
3804,68627738,0,0
3805,95719973,0,0
3806,52166916,0,0
3807,64576776,0,0
3808,59594638,0,0
3809,65767654,0,0
3810,41056120,0,0
3811,99436149,0,0
3812,58869801,0,0
3813,69079835,0,0
3814,59342587,0,0
3815,68346714,0,0
3816,98184747,0,0
3817,96496600,0,0
3818,18962128,0,0
3819,14544732,0,0
3820,59289037,0,0
3821,59080463,0,0
3822,66443847,0,0
3823,87790179,0,0
3824,51925986,0,0
3825,87647602,0,0
3826,61835879,0,0
3827,23952890,1,2
3828,50722282,0,0
3829,86065693,0,0
3830,59324448,0,0
3831,78067340,0,0
3832,37589116,0,0
3833,34421542,0,0
3834,66953265,0,0
3835,58807654,0,0
3836,17982474,0,0
3837,58703936,0,0
3838,29294535,0,0
3839,26702954,0,0
3840,35529242,1,1
3841,10146307,0,0
3842,97433881,0,0
3843,39815805,0,0
3844,29741473,0,0
3845,35374715,0,0
3846,77728276,1,2
3847,97148138,0,0
3848,37914870,0,0
3849,23818331,0,0
3850,16283426,0,0
3851,23245949,0,0
3852,74459750,0,0
3853,64560136,0,0
3854,23988933,1,2
3855,38525664,0,0
3856,89086949,0,0
3857,80048605,0,0
3858,68596184,0,0
3859,41071989,1,2
3860,88786528,0,0
3861,77912195,0,0
3862,24234254,0,0
3863,19346954,0,0
3864,59218480,0,0
3865,15966742,0,0
3866,52361969,0,0
3867,27499104,0,0
3868,43338865,0,0
3869,83580525,0,0
3870,12259469,0,0
3871,28889886,0,0
3872,65510690,0,0
3873,79873361,0,0
3874,86356289,0,0
3875,69469308,0,0
3876,96789802,0,0
3877,76795316,0,0
3878,26928727,0,0
3879,57487266,0,0
3880,73429232,0,0
3881,18450372,0,0
3882,19427208,1,1
3883,93778876,0,0
3884,54477917,0,0
3885,55162781,0,0
3886,21706365,0,0
3887,68608680,0,0
3888,17873459,0,0
3889,18575564,0,0
3890,33894895,1,2
3891,56819095,0,0
3892,59854529,0,0
3893,43690807,0,0
3894,27855473,0,0
3895,71601286,0,0
3896,60581645,0,0
3897,45437466,0,0
3898,31008763,0,0
3899,79424324,0,0
3900,58266105,0,0
3901,91609787,0,0
